group_id,group_name,category_id,city_id,organizer_id
2798802,Entrepreneur Allies - NYC,2,10001,30095442
2799232,The Odoo Meetup Group,34,94101,10068399
2802642,ANTI-FUR SOCIETY,26,10001,3815719
2806682,"NYC Indie Film, Photography, Actors, Writers & Art Creators",27,10001,30575682
2806712,NYC Single Parents,25,10001,3968740
2812762,Bay Area Alfresco CMS User Group,34,94101,25494032
2817282,BAY AREA SINGLES,31,94101,85233592
2819312,#Mobile,25,10001,7486942
2823002,Neighborhood Parents Network,25,60601,20532051
2825182,Deep Thinkers Round Table,6,10001,14471074
2829042,NY TECH Ping Pong,34,10001,11321245
2829432,Data Driven NYC (a FirstMark Event),34,10001,2369792
2833552,The New York Heal Yourself and the Planet,22,10001,17802571
2843732,Professionals About Town,31,60601,216698130
2847472,Inviting NYC Fashion Rebels,27,10001,36709512
2848452,Friday Night Volleyball Games and More...,32,10001,1102697
2853092,Third Wave Fashion,2,10001,7884686
2854922,Startup Grind NYC,34,10001,12866045
2855992,SFFAMA's : Fashion+TechSF,2,94101,40629742
2858452,New York Create My Inner Peace,22,10001,8541577
2859652,SF Mandarin English Toastmasters ,16,94101,48694072
2864132,Chicago Singles Happy Hour,30,60601,200525844
2864602,NYC Social Media,2,10001,156559082
2874132,French Classes for beginners and intermediate,16,10001,56359272
2875162,The New York Travelers' Guild,23,10001,218111794
2875842,Get Your Climb On,23,94101,12482828
2876672,Chicago Heroku User Group,34,60601,9406816
2877452,SFFAMA's : Fashion Startups,2,94101,40629742
2878222,PhotoUno Photography Events,27,10001,28886662
2881162,New York Social Network and Adventure Group for 20's & 30's,31,10001,31761342
2887082,Neighborhood Trainers,9,10001,138627292
2891732,The North Beach Happy Hours and Social Group,31,94101,14368904
2892632,Chicago Northside WordPress Meetup,34,60601,72560962
2905712,Spanish /Portuguese/ English Conversation Exchange,16,10001,88942992
2907592,Women and Money,14,10001,28263552
2908872,Bay Area Real Estate Moguls,2,94101,3804749
2918422,Chicago Friends of German Culture,16,60601,9709709
2920472,Type 1 Diabetes Network - Chicago,33,60601,97943152
2928482,NYC LGBT Philosophy Forum,12,10001,2947270
2929602,GreenspaceNYC,4,10001,31479432
2932372,NURDS - 3D and Beer in San Francisco,34,94101,7097722
2937222,"SF Bay Area Young, Wild & Free Singles",30,94101,103916712
2942732,Bay Area LifeTech (BALT),6,94101,13718372
2948832,PowerDating NYC Workshops,27,10001,32788162
2949512,Data Science Chicago,34,60601,14492981
2954842,Graph Database - Chicago,34,60601,136017342
2958762,NY FinTech,2,10001,13616044
2960812,Joyent,34,94101,103811862
2968752,Northwest Chicago Catholics,28,60601,80139192
2972072,San Francisco IoT and Mobile Product Management,34,94101,13375615
2973492,San Francisco SEO Meetup,2,94101,14282237
2975342,Knitting Cafe (Knitting Studies),15,60601,9891098
2976612,Chicago Nonviolent Communication,14,60601,4409435
2978232,FREE Movie Screenings,20,10001,203037097
2979012,SF/Bay Area Weight Loss Surgery Support Group,9,94101,14317521
2981152,"30's, 40's, 50's Professionals",30,10001,124194642
2985452,Khronos NY Chapter,34,10001,40075962
2985692,5 BORO Exploration,31,10001,8337781
2985992,Passive House Alliance SF,4,94101,8046473
2988212,The Chicago Brazilian Portuguese Group,16,60601,24580142
2993862,The Chelsea Drawing & Painting Workshops,1,10001,3020391
3002102,Social Circle NYC - New Girlfriends,31,10001,4944142
3002302,Manhattan Russian Parents,16,10001,78787432
3003782,San Francisco Go Club,11,94101,187907986
3004652,New York Nightlife and FUN!,31,10001,161592202
3005582,NY Tango: Shortcut To Happiness,5,10001,12931734
3018762,Tribeca-FiDi Running Club,9,10001,8661087
3018892,"Meet, Mix & Mingle Group",31,10001,76695642
3022582,Bay Area Hikers (Born 1975-1995),23,94101,8972458
3028022,Single and Proud,30,60601,4158324
3028162,UWS Toddler Meetup - born late 2010/early 2011,25,10001,6
3028482,Chicago Pickleball in Hyde Park,2,60601,59954322
3033832,VentureSHOT Entrepreneur Collaboration Community,2,60601,14775811
3035482,The African Professionals Network,2,10001,8854717
3037222,Chicago Power Team,31,60601,39233932
3039402,Veteran Entrepreneurs,34,94101,16147491
3041172,Penn NY Tech,34,10001,6810617
3041332,Hot Spring Enthusiasts of the Bay Area,23,94101,8477616
3041902,Bay Area Nurses Cohort,2,94101,13323638
3044732,CityKinder NYC | Familien-Leben-New York,25,10001,4530226
3046912,"Creative, Practical, Spiritual Self-Transformation Chicago",14,60601,34231452
3047952,NYC Creative Freelancers & Entrepreneurs Networking Guild,2,10001,105689232
3050482,Friends & Former JW,28,10001,13299967
3051932,NY Consumer Health Tech Meetup,34,10001,16824091
3054092,NY Indie Filmmakers,20,10001,31492942
3054672,Chicago Wellness Club,14,60601,33672662
3056282,Career Development for Engineers,34,10001,201322154
3057072,The Business of Photography for Beginners Meetup,2,10001,209136176
3059562,NYC Networkers,34,10001,12462987
3064842,NMMNG - NYC - (No More Mr. Nice Guy),31,10001,7178296
3065632,Cuban Salsa New York,5,10001,5785770
3065762,Electrifying Leadership,14,94101,583196
3065962,WWE Wrestling Fans NYC,32,10001,34551072
3072642,Rainmaker's Roundtable,2,10001,8882827
3074652,Creative-Industry Networking,1,94101,28225482
3074762,The Chicago Women's Travel Club,23,60601,33672662
3076972,NYC Codecademy Group,34,10001,194819576
3082632,PARISOMA,2,94101,11572404
3083862,Artisans Ball,1,10001,7088440
3083902,New York Outrigger,23,10001,35999802
3097222,FASHION+TECHNY,2,10001,32087822
3100682,People of Color Beyond Faith,28,60601,14462500
3100852,Solar Meet-Up,4,94101,32520662
3104922,Adventures in Humanist Ideas,28,10001,35230322
3109442,Chicago Rave Syndicate,31,60601,79106162
3109462,"Modernist Fiction, Its Origins and Beyond... and other stuff",18,60601,9156239
3113412,En Voz Alta-Circulo Literario,16,10001,13482825
3117332,Stroller Divas: Sassy San Francisco Moms,25,94101,13382770
3119982,Clear Path Divorce - New York,33,10001,16126951
3121722,For The Highest Good in NYC,2,10001,83186772
3122892,Edgar Cayce's A.R.E. of New York -- Official Meetup Group,22,10001,35565652
3125402,New York City PTSD Support,33,10001,23256771
3127982,San Francisco Bay Area C++,34,94101,59917252
3128082,Nix-the-NYC-Non-Entity-Policy,13,10001,35659112
3130672,The New York Facebook apps and Facebook + Mobile Apps group,34,10001,57533542
3134942,Language Exchange Partners,16,10001,20785831
3138542,Bay Area Spark Meetup,34,94101,23355051
3140362,Japanese Culture in Chicago,32,60601,35872672
3140752,Startup Grind San Francisco,34,94101,56288602
3142322,ECLECTIC MIX ELECTRONIC MUSIC DANCE PARTY PLANNING,31,94101,4251919
3143362,West Village Dynamic Discussions Meetup,31,10001,1824995
3144002,Russian language puppet shows / theatre in New York,16,10001,11182081
3144372,30s to mid-40s NYC Expatriates/Internationals,30,10001,8161627
3144772,Startup Saturdays New York,34,10001,24746002
3151292,Northern California Journalists,34,94101,9245558
3151632,The New York  PVED Meetup Group,25,10001,32132052
3151732,San Francisco International Women,31,94101,16311281
3153782,#CloudBeers,34,94101,2324784
3154272,Modern Meditation: Meditative Tools For Contemporary Living,14,10001,28906552
3154692,Northside Pickers and Bluegrassers,21,60601,9709709
3154762,SF Globalization,34,94101,13191294
3155502,NYC iOS Study Group,34,10001,52386942
3158392,ArtsTech SF,1,94101,6775518
3159312,Spiritual Evolution - Remembering the Master You Are!,22,10001,10124548
3159742,Autism Spectrum People in Education (ASPiE),33,60601,36241462
3162102,San Francisco Python Hack Night,34,94101,2841073
3162872,The New York Spare Times Meetup Group,31,10001,4507892
3167242,New York City Asian and Korean Social & Night Life,16,10001,8322452
3167582,San Francisco Random Adventurers 20s-30s,31,94101,8634285
3168022,Bronies-NYC,20,10001,23522421
3169192,BRIDGEMEN - Gay Men's Community Group,4,94101,183110321
3169542,Ember.js San Francisco,34,94101,7407468
3169922,Windy City Wine Meetup,10,60601,2920495
3170662,Anytech (Asian-Americans in NY Tech),34,10001,13453020
3172252,UX Book Club Chicago,34,60601,23156181
3173392,Real Love Chicago,14,60601,5921508
3179832,Arthritis Foundation Bike Classic Cycling Group - NorCal,33,94101,189287079
3180482,Tech in Motion: New York City,34,10001,47883752
3182172,Love-Works: Connecting Christians in NYC,28,10001,13162785
3185662,PitchForce,34,94101,8869152
3186202,Salesforce Data Analytics Meetup,2,94101,11452074
3191362,UX Book Club NYC,34,10001,34387472
3195642,We Love the 80's SF Bay Area,31,94101,12702745
3195842,"New York Friends (6,000+ Friends)",31,10001,5520020
3196712,The Chicago Rational Future Meetup Group,6,60601,12130423
3198432,The Chicago Business Catalyst User Group,34,60601,10021896
3198732,Geo NYC,34,10001,21891621
3199322,@nycgov Meetup,4,10001,7088440
3200462,Chicago Veggie Pride - Midwest Vegans & Vegetarians Unite!,14,60601,13546144
3202582,ABC Hoops - Indoor Pickup Basketball,34,10001,36957442
3202912,Chicago Episerver and Ektron Developers,34,60601,12281989
3203862,21st Century Democracy & Technology,2,10001,5725802
3206742,Bay.NET,34,94101,10969009
3207922,SF ESL Group,16,94101,8316986
3210542,Scientifically Social,6,10001,-1
3211252,SharedSquared | A Collaborative Consumption Collaborative,2,10001,4937286
3211352,Empower and Transform,22,94101,37065672
3211862,NYC Real Estate Tech Startups,2,10001,14367636
3212612,SF Bay Area Webcasters and Live Streamers,34,94101,157434
3213412,Wheaton Bible Church Singles,28,60185,37092392
3213682,gsummitX - Gamification in San Francisco/Bay Area,2,94101,24743932
3214422,The SF Edtech Meetup by EdSurge,34,94101,18535171
3215502,Chicago Alfresco ECM User Group,34,60601,14353917
3216712,The Science AGAINST Evolution!,28,94101,-1
3216812,Community of Passionist Partners,28,60601,37145302
3217512,DesignDays,34,10001,201270469
3220672,Pay It Forward,4,60415,10077139
3236822,Integral Alignment,22,10001,12497126
3237302,B.O.T.A. New York Qabalah & Tarot,22,10001,37513732
3239422,Sunday Afternoon Book Group,18,60601,8930138
3239512,San Francisco Lipstick Lesbians,12,94101,88823112
3239522,Expert DOJO - Where entrepreneurs grow empires - NYC,2,10001,37554572
3242052,"RoomHints: Design Series (Formerly, Interior Design 2.0)",2,10001,11722880
3246732,Astoria Board Games and Booze,10,10001,4516113
3247962,Young Professional Entrepreneur Networking,2,94101,72570502
3249172,Regulation Crowd Funding Meetup Group,2,60601,37731532
3250422,Bay Area d3 User Group,34,94101,9776751
3260522,Downtown Chicago Bible Study Group,28,60601,37911802
3264872,Cloudflare Meetups,34,94101,156408502
3266712,Wonderfest Science,6,94101,38017472
3270362,Wall Street Risktini - FS Risk Meetup,2,10001,20951661
3273522,World Technology Forum,34,94101,24746002
3286622,Girl Develop It San Francisco,34,94101,14646254
3290112,Design&Startups,34,94101,181865342
3291622,The Customer Experience Group,2,10001,182524822
3295362,Pitching Presenting Persuasion LAB,34,10001,37901512
3296482,SF Sketchers,1,94101,8450514
3300092,Bay Area Out & Outdoors,12,94101,37796962
3303222,Logan Square Book Club,18,60601,17833111
3307112,The New York Writers' Intensive,36,10001,1202888
3309902,PuppetNYC - New York Puppet Users Group,34,10001,3018762
3312562,Paid Internships Meetup Group,2,60601,37731532
3314362,Chicago Software Craftsmanship,34,60601,96800652
3316362,Beyond Adventure,23,10001,5299682
3317602,NYC HR Young Professionals,2,10001,38973902
3317712,California Camping Music Festivals,23,94101,78660742
3323272,Medical Device Salesperson Meetup,34,10001,2811169
3324842,Language Exchange NYC,16,10001,2804022
3326462,Northside Storytellers and Storylisteners,15,60601,9709709
3329712,Balanced Team NY,34,10001,10001339
3333372,Chicago Couples Restaurant Explorer Meetup Group,31,60601,30838152
3333632,Northside Chicago Social Anxiety Support Group,33,60601,57746642
3333982,Try Zumba NYC,9,10001,39147912
3334502,Group Has Been Retired - See Mobile Monday Silicon Valley,34,94101,9036272
3336982,IZAKAYA HUNTERS,31,10001,4274098
3337922,Nonprofit Consulting Workshop Group-NYC,2,10001,14317073
3338462,Relax in the Healing Power of Massage and Nature,14,94101,13835897
3345612,NYC Ruby Women,34,10001,4478140
3345872,Business Events NY,2,10001,8867745
3347972,ScreenUp NYC,20,10001,13691362
3349022,JMeter,34,94101,67732972
3352612,NYC Great Company Culture Meetup,16,10001,39461082
3354982,SF FinTech,2,94101,13616044
3357852,NYC/NJ Chapter  Drone User Group Network,34,10001,115968832
3361462,Entrepreneur Mastery Mentoring - Meetup,2,10001,186843427
3368502,East Bay  Sketchers,1,94101,12639055
3371532,URBAN SPACEship,4,10001,34307812
3371852,GGU Toastmasters Meetup Group,6,94101,107347122
3371912,MANHATTAN SOCCER - COED SOCCER IN NYC,32,10001,10953588
3372112,Sharers of San Francisco,2,94101,5232599
3372462,Village Tech Breakfast,34,10001,176121972
3374562,The Business Success Strategies Society,25,10001,105689232
3377582,Chef-NYC (for users of Chef),34,10001,181744092
3379692,The Speak Easy: Public Speaking Group,6,10001,4111721
3379952,This Counts Shoppers Club,4,60601,10176336
3384402,BAASICS (Bay Area Art & Science Interdisciplinary Sessions),6,94101,2314568
3386312,Impact.tech - Social Entrepreneurship Meetup,34,10001,7844116
3393542,LocalTech New York,34,10001,89832292
3393922,Crowfunding - In person - Networking!,2,94101,93542562
3396162,Grab a Game - Chicago Kickball,32,60601,189265173
3397062,NYC JavaScript + Node.js + Backbone.js,34,10001,11205193
3398422,The Zero Net Energy Working Group (ZNEWG),4,94101,26463802
3399292,New York City Gay Craft Beer Lovers,10,10001,6924083
3400072,PhotoManhattan - Exhibits & Photography classes NYC - Free,27,10001,11474615
3402322,ProductTank NYC,34,10001,11558277
3402652,Reiki Essence Healing,22,10001,40301322
3404082,NYC Fun Cyclers,23,10001,31206192
3406322,Out Of Your Mind (and Into Your Body),14,10001,3299128
3407492,The Girlfriend Adventure Co-Op 45+,31,10001,8539583
3415022,Ultimate Love and Passion - Chicago,14,60601,5993265
3418392,"Chicago Young Professionals - Business, Social & Tech Events",31,60601,8586799
3420522,Leaders in Software and Art - New York,34,10001,8968729
3422942,Swiss Ski Club of New York,23,10001,239065084
3425222,ManhattanSEO,34,10001,205708775
3427972,Conscious Living/Alcohol Free Socials,31,10001,5832205
3430172,The New York Sketch Group,1,10001,45390792
3430222,Rock and Roll Book Gig - Official Site,21,60601,40756292
3430572,"Extra Fly: Hip Hop, Reggae, Soca Music Club Night in SF",21,94101,4477113
3433672,Tech@NYU DemoDays - student code/design demos for students!,34,10001,112784722
3433762,Occupy Dance,5,10001,14592627
3437122,Millionaire Mastery Mentoring - Chicago,2,60601,19484361
3443472,SF Bay Area Lightroom User Group,27,94101,25724932
3444692,Kirtan,14,94101,11358677
3447922,venturing hoyas,2,10001,13135402
3453602,Freemium San Francisco Bay Area,2,94101,3663684
3454942,Cinema & Cocktails,20,10001,189254840
3458262,VetsInTech/Startup Veterans,2,94101,4998074
3459602,Free Spirit Outdoors,23,10001,3975457
3468592,"Beautiful Singles in 20's, 30's, and 40's",31,94101,9826189
3471382,ClyWeb Poker Club,11,60601,10975002
3472952,"New York Social Network Singles Tours, Trips and Adventures",31,10001,31761342
3475072,ChicagoVeg Cooking Tasty Vegetarian-Vegan-Raw Food Cooking!,10,60601,41468132
3479472,"The Chicago Comedy Lovers Meetup Group (5,700+)",31,60601,82617992
3480422,Prepare Defend Survive,4,10001,2097873
3483322,Philosophy-in-Manhattan,6,10001,10116831
3483762,Tech in Motion Events: San Francisco,34,94101,47883752
3485762,Lincoln Park/Lakeview Professionals,31,60601,114358222
3489922,Go Language NYC,34,10001,9591484
3494522,Chicago Dads Group,25,60601,221543696
3495032,AMC Softball in Central Park,32,10001,65530542
3495952,Chicago Geek Women,29,60601,22919081
